place_id,place_name,place_description,category,city,price,rating,combined
131,Air Terjun Sri Gethuk,"Air Terjun Sri Gethuk terletak di Desa Bleberan, Gunungkidul, Yogyakarta, Indonesia. Air terjun ini menawarkan keindahan alam yang memukau dengan air yang mengalir melalui tebing batu karang dan membentuk air terjun yang spektakuler. Pengunjung dapat menikmati panorama yang indah sambil merasakan semilir angin dan percikan air yang segar. Terdapat juga perahu bambu tradisional yang dapat digunakan untuk menjelajahi sungai yang mengalir di sekitar air terjun. Air Terjun Sri Gethuk adalah tempat yang populer untuk menikmati keindahan alam dan sensasi petualangan di tengah aliran air yang menyejukkan.",Cagar Alam,Yogyakarta,"Rp15,000",4.4,cagar alam air terjun sri gethuk terletak di desa bleberan gunungkidul yogyakarta indonesia air terjun ini menawarkan keindahan alam yang memukau dengan air yang mengalir melalui tebing batu karang dan membentuk air terjun yang spektakuler pengunjung dapat menikmati panorama yang indah sambil merasakan semilir angin dan percikan air yang segar terdapat juga perahu bambu tradisional yang dapat digunakan untuk menjelajahi sungai yang mengalir di sekitar air terjun air terjun sri gethuk adalah tempat yang populer untuk menikmati keindahan alam dan sensasi petualangan di tengah aliran air yang menyejukkan yogyakarta
132,Blue Lagoon Jogja,"Blue Lagoon adalah salah satu wisata air Jogja yang sudah sangat terkenal dan banyak dikunjungi oleh wisatawan dari berbagai daerah penjuru. Banyak yang menganggap bahwa Blue Lagoon sebagai surga wisata Jogja tersembunyi. Meskipun keindahan yang ditawarkan oleh tempat ini sangat mahal, namun untuk bisa menikmatinya kamu tidak perlu merogoh kocek dalam2. Karena budget untuk masuk ke area wisata ini tidak semahal yang ada di Islandia.","Bahari,Taman Hiburan",Yogyakarta,"Rp10,000",4.3,baharitaman hiburan blue lagoon adalah salah satu wisata air jogja yang sudah sangat terkenal dan banyak dikunjungi oleh wisatawan dari berbagai daerah penjuru banyak yang menganggap bahwa blue lagoon sebagai surga wisata jogja tersembunyi meskipun keindahan yang ditawarkan oleh tempat ini sangat mahal namun untuk bisa menikmatinya kamu tidak perlu merogoh kocek dalam2 karena budget untuk masuk ke area wisata ini tidak semahal yang ada di islandia yogyakarta
133,Bukit Lintang Sewu,"Bukit Lintang Sewu ini berasal ketika pada saat malam hari di bukit ini terlihat ribuan bintang â€“ bintang yang membentang luas di angkasa. Dalam bahasa Jawa Bukit Seribu Bintang adalah Bukit Lintang Sewu (lintang: bintang, sewu: seribu). Pemandangan alam yang tidak kalah mempesona membuat Bukit Langit Sewu ini menjadi tempat favorit bagi pecinta alam. Pada saat menuju bukit, pengunjung akan disuguhkan dengan pepohonan pinus, tetapi saat sampai pengunjung akan disuguhkan panorama hutan Kayu Putih yang menjadi keunikan tempat wisata ini. Diatas pohon Kayu Putih ini juga terdapat Burung Alap-alap yang melintas diatas pohonnya. Selain itu pengunjung juga akan dimanjakan dengan deretan pegunungan seperti Gunung merbabu, Gunung Sumbing, Menoreh, dan Gunung Merapi.","Cagar Alam,Taman Hiburan",Yogyakarta,"Rp2,000",4.5,cagar alamtaman hiburan bukit lintang sewu ini berasal ketika pada saat malam hari di bukit ini terlihat ribuan bintang  bintang yang membentang luas di angkasa dalam bahasa jawa bukit seribu bintang adalah bukit lintang sewu lintang bintang sewu seribu pemandangan alam yang tidak kalah mempesona membuat bukit langit sewu ini menjadi tempat favorit bagi pecinta alam pada saat menuju bukit pengunjung akan disuguhkan dengan pepohonan pinus tetapi saat sampai pengunjung akan disuguhkan panorama hutan kayu putih yang menjadi keunikan tempat wisata ini diatas pohon kayu putih ini juga terdapat burung alapalap yang melintas diatas pohonnya selain itu pengunjung juga akan dimanjakan dengan deretan pegunungan seperti gunung merbabu gunung sumbing menoreh dan gunung merapi yogyakarta
134,Bukit Panguk Kediwung,"Bukit Panguk Kediwung adalah destinasi wisata yang terletak di Kabupaten Karanganyar, Jawa Tengah, Indonesia. Bukit ini menawarkan pemandangan alam yang spektakuler dengan panorama pegunungan dan lembah yang indah. Pengunjung dapat mencapai puncak bukit melalui tangga batu yang terjal. Di puncaknya, terdapat sebuah bale-bale tradisional Jawa yang menjadi tempat istirahat yang nyaman. Dari sini, pengunjung dapat menikmati pemandangan matahari terbit atau terbenam yang memukau. Bukit Panguk Kediwung adalah tempat yang populer untuk wisatawan yang mencari ketenangan dan keindahan alam dalam suasana yang sejuk dan damai.","Budaya,Cagar Alam",Yogyakarta,"Rp250,000",4.5,budayacagar alam bukit panguk kediwung adalah destinasi wisata yang terletak di kabupaten karanganyar jawa tengah indonesia bukit ini menawarkan pemandangan alam yang spektakuler dengan panorama pegunungan dan lembah yang indah pengunjung dapat mencapai puncak bukit melalui tangga batu yang terjal di puncaknya terdapat sebuah balebale tradisional jawa yang menjadi tempat istirahat yang nyaman dari sini pengunjung dapat menikmati pemandangan matahari terbit atau terbenam yang memukau bukit panguk kediwung adalah tempat yang populer untuk wisatawan yang mencari ketenangan dan keindahan alam dalam suasana yang sejuk dan damai yogyakarta
135,Bukit Wisata Pulepayung,"Bukit Wisata Pulepayung adalah destinasi wisata yang terletak di Sleman, Yogyakarta, Indonesia. Bukit ini menawarkan pemandangan alam yang menakjubkan dengan hamparan sawah hijau dan panorama pegunungan yang memukau. Pengunjung dapat menikmati keindahan alam dari atas bukit dan menikmati udara segar yang menyejukkan. Terdapat juga spot-spot foto yang menarik seperti ayunan gantung dan jembatan bambu. Bukit Wisata Pulepayung cocok untuk wisatawan yang mencari tempat yang tenang dan damai untuk bersantai sambil menikmati panorama alam yang memikat.",Cagar Alam,Yogyakarta,"Rp10,000",4.5,cagar alam bukit wisata pulepayung adalah destinasi wisata yang terletak di sleman yogyakarta indonesia bukit ini menawarkan pemandangan alam yang menakjubkan dengan hamparan sawah hijau dan panorama pegunungan yang memukau pengunjung dapat menikmati keindahan alam dari atas bukit dan menikmati udara segar yang menyejukkan terdapat juga spotspot foto yang menarik seperti ayunan gantung dan jembatan bambu bukit wisata pulepayung cocok untuk wisatawan yang mencari tempat yang tenang dan damai untuk bersantai sambil menikmati panorama alam yang memikat yogyakarta
136,Bunker Kaliadem Merapi,"Bunker Kaliadem merupakan objek wisata yang terletak di lereng selatan Gunung Merapi. Destinasi wisata ini banyak menyimpan jejak erupsi gunung tersebut, terutama tahun 2006 dan 2010. Lokasi fenomenal tersebut berada di ketinggian lebih dari 2.000 meter di atas permukaan laut. Berada di Kabupaten Sleman, wisatawan diajak menyaksikan kegagahan Merapi dari jarak lima kilometer. Kawasan ini memadukan sejarah, keindahaan serta keunikan alam gunung merapi dengan fenomena vulkaniknya.",Cagar Alam,Yogyakarta,"Rp3,000",4.5,cagar alam bunker kaliadem merupakan objek wisata yang terletak di lereng selatan gunung merapi destinasi wisata ini banyak menyimpan jejak erupsi gunung tersebut terutama tahun 2006 dan 2010 lokasi fenomenal tersebut berada di ketinggian lebih dari 2000 meter di atas permukaan laut berada di kabupaten sleman wisatawan diajak menyaksikan kegagahan merapi dari jarak lima kilometer kawasan ini memadukan sejarah keindahaan serta keunikan alam gunung merapi dengan fenomena vulkaniknya yogyakarta
137,Desa Wisata Kalibiru,"Desa Wisata Kalibiru adalah destinasi wisata alam yang terkenal dengan keindahan pemandangan alamnya. Desa ini menawarkan pengalaman yang menenangkan dan dekat dengan alam, serta berbagai aktivitas outdoor yang menarik.","Budaya,Cagar Alam",Yogyakarta,"Rp10,000",4.4,budayacagar alam desa wisata kalibiru adalah destinasi wisata alam yang terkenal dengan keindahan pemandangan alamnya desa ini menawarkan pengalaman yang menenangkan dan dekat dengan alam serta berbagai aktivitas outdoor yang menarik yogyakarta
138,Desa Wisata Kelor,"Desa wisata Kelor merupakan salah satu desa yang ada di kabupaten Sleman yang saat ini sedang dikembangkan menjadi desa wisata. Desa wisata Kelor ini menawarkan suasana pedesaan yang penduduknya bermata pencaharian sebagai petani, peternak, dan budidaya jamur. Banyak tanaman hijau yang membentang luas dengan pemandangan alam yang asri. Desa wisata Kelor ini memiliki masyarakat yang ramah dan memiliki lingkungan desa yang sangat nyaman. Desa Kelor ini juga memiliki sungai, dan air di sungai tersebut masih jernih dan indah.","Desa Wisata,Taman Hiburan",Yogyakarta,Gratis,4.4,desa wisatataman hiburan desa wisata kelor merupakan salah satu desa yang ada di kabupaten sleman yang saat ini sedang dikembangkan menjadi desa wisata desa wisata kelor ini menawarkan suasana pedesaan yang penduduknya bermata pencaharian sebagai petani peternak dan budidaya jamur banyak tanaman hijau yang membentang luas dengan pemandangan alam yang asri desa wisata kelor ini memiliki masyarakat yang ramah dan memiliki lingkungan desa yang sangat nyaman desa kelor ini juga memiliki sungai dan air di sungai tersebut masih jernih dan indah yogyakarta
139,Desa Wisata Pulesari ,"Desa Wisata Pulesari semakin menambah deretan profil desa wisata di Jogja yang lahir dari kesadaran masyarakat, atas potensi lokal yang dimiliki. Baik itu dari sisi ragam budaya, pesona alam sekitar, kazanah kuliner, maupun nilai sejarah, dan budaya yang ada. Semuanya dikemas dalam sebuah keseruan wisata. Lokasi Desa Wisata Pulesari berada di Kabupaten Sleman, Daerah Istimewa Yogyakarta (DIY), yang notabene sebagai kabupaten yang dianugerahi banyak sekali tempat wisata. Kehadiran Desa Wisata Pulesari seakan menjadi penambal dari puzle wisata yang belum lengkap. Dan inilah review Desa Wisata Pulosari sebagai referensi awal untuk menentukan lokasi liburan nanti.","Desa Wisata,Taman Hiburan",Yogyakarta,Gratis,4.4,desa wisatataman hiburan desa wisata pulesari semakin menambah deretan profil desa wisata di jogja yang lahir dari kesadaran masyarakat atas potensi lokal yang dimiliki baik itu dari sisi ragam budaya pesona alam sekitar kazanah kuliner maupun nilai sejarah dan budaya yang ada semuanya dikemas dalam sebuah keseruan wisata lokasi desa wisata pulesari berada di kabupaten sleman daerah istimewa yogyakarta diy yang notabene sebagai kabupaten yang dianugerahi banyak sekali tempat wisata kehadiran desa wisata pulesari seakan menjadi penambal dari puzle wisata yang belum lengkap dan inilah review desa wisata pulosari sebagai referensi awal untuk menentukan lokasi liburan nanti yogyakarta
140,Desa Wisata Sungai Code Jogja Kota,"Kampung Code berada di Kelurahan Kotabaru, Kecamatan Gondokusuman Kota Yogyakarta. Lokasi persisnya ada di RT 01/RW 01 di sebelah selatan jembatan Gondolayu di Jl Jenderal Sudirman atau di sebelah timur bantaran Kali Code yang membelah Kota Yogyakarta. Kampung Code terletak persis di bantaran Kali Code yang memanjang ke arah selatan dengan kontur tanah bertebing dari atas ke bawah. Di bagian atas yang mepet Jl Faridan M. Noto sebagian besar digunakan warga untuk usaha jasa/jual beli ban mobil. Sedangkan di bagian bawah menjadi tempat pemukiman warga. Kampung Code yang tadinya kampung biasa, menjelma menjadi sebuah karya seni berkat jasa seorang arsitek sekaligus pemuka agama katolik, Romo YB Manguwijaya.","Budaya,Taman Hiburan",Yogyakarta,Rp0,5.0,budayataman hiburan kampung code berada di kelurahan kotabaru kecamatan gondokusuman kota yogyakarta lokasi persisnya ada di rt 01rw 01 di sebelah selatan jembatan gondolayu di jl jenderal sudirman atau di sebelah timur bantaran kali code yang membelah kota yogyakarta kampung code terletak persis di bantaran kali code yang memanjang ke arah selatan dengan kontur tanah bertebing dari atas ke bawah di bagian atas yang mepet jl faridan m noto sebagian besar digunakan warga untuk usaha jasajual beli ban mobil sedangkan di bagian bawah menjadi tempat pemukiman warga kampung code yang tadinya kampung biasa menjelma menjadi sebuah karya seni berkat jasa seorang arsitek sekaligus pemuka agama katolik romo yb manguwijaya yogyakarta
141,Goa Cerme,"Gua Cerme adalah gua bersejarah dan sekaligus tempat wisata yang terletak di Dusun Srunggo, Desa Selopamioro, Kecamatan Imogiri, Kabupaten Bantul atau sekitar 20 km selatan Kota Yogyakarta. Gua Cerme memiliki panjang 1,5 km yang tembus hingga sendang di wilayah Panggang, yaitu di Dusun Ploso, Desa Giritirto, Kecamatan Purwosari, Kabupaten Gunungkidul.\nDi samping gua Cerme, di sekitarnya terdapat gua lain yang lebih kecil seperti Goa Dalang, Goa Ledek, Goa Badut dan Goa Kaum yang sering digunakan untuk bersemedi. Untuk mencapai gua, terdapat tangga setinggi 759 m. Kata cerme berasal dari kata ceramah yang mengisyaratkan pembicaraan yang dilakukan walisongo. Gua Cerme dulunya digunakan oleh para Walisongo untuk menyebarkan agama Islam di Jawa. Selain itu, Gua Cerme juga digunakan untuk membahas rencana pendirian Masjid Agung Demak. Setiap Senin atau Selasa wage, selalu diadakan upacara syukuran untuk meminta berkah kepada Tuhan.","Budaya,Cagar Alam",Yogyakarta,"Rp3,000",4.4,budayacagar alam gua cerme adalah gua bersejarah dan sekaligus tempat wisata yang terletak di dusun srunggo desa selopamioro kecamatan imogiri kabupaten bantul atau sekitar 20 km selatan kota yogyakarta gua cerme memiliki panjang 15 km yang tembus hingga sendang di wilayah panggang yaitu di dusun ploso desa giritirto kecamatan purwosari kabupaten gunungkidulndi samping gua cerme di sekitarnya terdapat gua lain yang lebih kecil seperti goa dalang goa ledek goa badut dan goa kaum yang sering digunakan untuk bersemedi untuk mencapai gua terdapat tangga setinggi 759 m kata cerme berasal dari kata ceramah yang mengisyaratkan pembicaraan yang dilakukan walisongo gua cerme dulunya digunakan oleh para walisongo untuk menyebarkan agama islam di jawa selain itu gua cerme juga digunakan untuk membahas rencana pendirian masjid agung demak setiap senin atau selasa wage selalu diadakan upacara syukuran untuk meminta berkah kepada tuhan yogyakarta
142,Goa Jomblang,"Goa Jomblang adalah destinasi wisata yang terletak di Yogyakarta, Indonesia. Goa ini terkenal dengan keindahan alamnya yang menakjubkan. Goa Jomblang memiliki lubang vertikal yang dalam dan dinding batu kapur yang menjulang tinggi. Pengunjung dapat turun ke dalam goa melalui teknik rappelling dan menemukan keindahan stalaktit dan stalagmit yang menghiasi ruangannya. Cahaya alami yang memasuki goa melalui lubang di atas menciptakan pemandangan yang magis. Pengalaman menjelajahi kegelapan goa ini akan memberikan pengalaman yang tak terlupakan bagi para pengunjung.","Budaya,Cagar Alam",Yogyakarta,"Rp500,000",4.6,budayacagar alam goa jomblang adalah destinasi wisata yang terletak di yogyakarta indonesia goa ini terkenal dengan keindahan alamnya yang menakjubkan goa jomblang memiliki lubang vertikal yang dalam dan dinding batu kapur yang menjulang tinggi pengunjung dapat turun ke dalam goa melalui teknik rappelling dan menemukan keindahan stalaktit dan stalagmit yang menghiasi ruangannya cahaya alami yang memasuki goa melalui lubang di atas menciptakan pemandangan yang magis pengalaman menjelajahi kegelapan goa ini akan memberikan pengalaman yang tak terlupakan bagi para pengunjung yogyakarta
143,Goa Pindul ,"Gua Pindul adalah objek wisata berupa gua yang terletak di Desa Bejiharjo, Kecamatan Karangmojo, Kabupaten Gunungkidul. Gua Pindul dikenal karena cara menyusuri gua yang dilakukan dengan menaiki ban pelampung di atas aliran sungai bawah tanah di dalam gua, kegiatan ini dikenal dengan istilah cave tubing.","Budaya,Cagar Alam",Yogyakarta,"Rp40,000",4.5,budayacagar alam gua pindul adalah objek wisata berupa gua yang terletak di desa bejiharjo kecamatan karangmojo kabupaten gunungkidul gua pindul dikenal karena cara menyusuri gua yang dilakukan dengan menaiki ban pelampung di atas aliran sungai bawah tanah di dalam gua kegiatan ini dikenal dengan istilah cave tubing yogyakarta
144,Goa Rancang Kencono,"Goa Rancang Kencono yang terletak di Padukuhan Menggoran, Desa Bleberan, Kecamatan Playen, Gunungkidul, Yogyakarta, merupakan salah satu goa yang yang dihuni manusia prasejarah hingga modern. Diperkirakan goa yang terletak di kawasan air terjun Sri Getuk ini sudah dihuni sejak 3000 tahun lalu. Dari buku Ragam Warisan Budaya dan Cagar Budaya Gunungkidul yang ditulis oleh Winarsih (Kepala Seksi Kepurbakalaan dan Permuseuman, Bidang Pelestarian Warisan dan Nilai Budaya, Dinas Kebudayaan Gunungkidul), Arkeologi UGM Yogyakarta pada tahun 2001 sudah pernah melakukan penelitian tersebut. Goa Rancang Kencono sudah dihuni manusia sejak 3000 tahun yang lalu dengan bukti temuan tulang manusia.","Budaya,Cagar Alam",Yogyakarta,"Rp5,000",4.3,budayacagar alam goa rancang kencono yang terletak di padukuhan menggoran desa bleberan kecamatan playen gunungkidul yogyakarta merupakan salah satu goa yang yang dihuni manusia prasejarah hingga modern diperkirakan goa yang terletak di kawasan air terjun sri getuk ini sudah dihuni sejak 3000 tahun lalu dari buku ragam warisan budaya dan cagar budaya gunungkidul yang ditulis oleh winarsih kepala seksi kepurbakalaan dan permuseuman bidang pelestarian warisan dan nilai budaya dinas kebudayaan gunungkidul arkeologi ugm yogyakarta pada tahun 2001 sudah pernah melakukan penelitian tersebut goa rancang kencono sudah dihuni manusia sejak 3000 tahun yang lalu dengan bukti temuan tulang manusia yogyakarta
145,Grojogan Watu Purbo Bangunrejo,"Objek wisata itu tak adalah Grojogan Watu Purbo yang berada di Bangunrejo, Merdikorejo, Kecamatan Tempel. Objek wisata itu sekitar setahun terakhir cukup populer di kalangan wisatawan karena memiliki pemandangan eksotis berupa air terjun yang memiliki enam tingkatan. Wisatawan yang datang rata-rata menjadikan air terjun itu sebagai latar untuk swafoto karena pemandangannya yang dinilai instagramable. Grojokan Watu Purbo ini tepatnya berlokasi di aliran Kali Krisak, yang merupakan jalur dari lahar dingin yang mengalir dari Gunung Merapi. Pemandangan kawasan ini eksotis karena dikepung pepohonan asri serta hamparan sawah. Munculnya air terjun atau grojogan ini berasal dari enam dam dengan ketinggian bervariasi tak lebih dari 10 meter.","Cagar Alam,Taman Hiburan",Yogyakarta,"Rp10,000",4.5,cagar alamtaman hiburan objek wisata itu tak adalah grojogan watu purbo yang berada di bangunrejo merdikorejo kecamatan tempel objek wisata itu sekitar setahun terakhir cukup populer di kalangan wisatawan karena memiliki pemandangan eksotis berupa air terjun yang memiliki enam tingkatan wisatawan yang datang ratarata menjadikan air terjun itu sebagai latar untuk swafoto karena pemandangannya yang dinilai instagramable grojokan watu purbo ini tepatnya berlokasi di aliran kali krisak yang merupakan jalur dari lahar dingin yang mengalir dari gunung merapi pemandangan kawasan ini eksotis karena dikepung pepohonan asri serta hamparan sawah munculnya air terjun atau grojogan ini berasal dari enam dam dengan ketinggian bervariasi tak lebih dari 10 meter yogyakarta
146,Hutan Pinus Pengger,"Hutan Pinus Pengger mudah dijangkau karena terletak dipinggir jalan Patuk-Dlingo km 4,5.\nWalaupun masih terdengar asing, dikalangan penyuka jalan-jalan objek wisata, Hutan Pinus Pengger terbilang cukup populer . Tempat ini masih dirasa asing karena baru dibuka secara resmi pada tanggal 7 April 2016. Hutan Pinus ini sangat digemari oleh para pencipta objek wisata, karena objek wisata ini menyuguhkan pemandangan alam yang sangat indah.","Cagar Alam,Taman Hiburan",Yogyakarta,"Rp3,000",4.5,cagar alamtaman hiburan hutan pinus pengger mudah dijangkau karena terletak dipinggir jalan patukdlingo km 45nwalaupun masih terdengar asing dikalangan penyuka jalanjalan objek wisata hutan pinus pengger terbilang cukup populer  tempat ini masih dirasa asing karena baru dibuka secara resmi pada tanggal 7 april 2016 hutan pinus ini sangat digemari oleh para pencipta objek wisata karena objek wisata ini menyuguhkan pemandangan alam yang sangat indah yogyakarta
147,Jogja Exotarium,"Di Yogyakarta, tepatnya di Sleman, ada satu tempat wisata edukasi yang patut dikunjungi. Namanya adalah Jogja Exotarium â€” terdengar unik, kan? Namun sebenarnya, tempat ini merupakan taman hewan berskala kecil. Koleksi hewannya beragam dan bisa diajak berinteraksi secara langsung",Taman Hiburan,Yogyakarta,"Rp20,000",4.4,taman hiburan di yogyakarta tepatnya di sleman ada satu tempat wisata edukasi yang patut dikunjungi namanya adalah jogja exotarium  terdengar unik kan namun sebenarnya tempat ini merupakan taman hewan berskala kecil koleksi hewannya beragam dan bisa diajak berinteraksi secara langsung yogyakarta
148,Jurang Tembelan Kanigoro,"Jurang Tembelan Kanigoro berada di Desa Wisata Mangunan, Dlingo, Bantul. Familiar dengan Desa Mangunan, bukan? Kawasan ini memang memiliki tempat wisata bagus yang murah. Termasuk Jurang Tembelan Kanigoro yang berada tidak jauh dari Kebun Buah Mangunan atau Bukit Panguk Kediwung. Dari Jogja, arahkan kendaraan menuju Jalan Imogiri Timur, setelah sampai di pertigaan dekat Pasar Imogiri ikuti arah menuju Mangunan. Untuk menuju ke sana, cek terlebih dahulu kondisi kendaraan. Jalanan yang naik turun serta tikungan tajam, harus diwaspadai. Bagi yang menggunakan kendaraan besar seperti bus, diharapkan memutar melewati Bukit Bintang Gunung Kidul. Selain itu, selalu berhati-hati dan tetap fokus selama berkendara.","Cagar Alam,Taman Hiburan",Yogyakarta,"Rp2,500",4.5,cagar alamtaman hiburan jurang tembelan kanigoro berada di desa wisata mangunan dlingo bantul familiar dengan desa mangunan bukan kawasan ini memang memiliki tempat wisata bagus yang murah termasuk jurang tembelan kanigoro yang berada tidak jauh dari kebun buah mangunan atau bukit panguk kediwung dari jogja arahkan kendaraan menuju jalan imogiri timur setelah sampai di pertigaan dekat pasar imogiri ikuti arah menuju mangunan untuk menuju ke sana cek terlebih dahulu kondisi kendaraan jalanan yang naik turun serta tikungan tajam harus diwaspadai bagi yang menggunakan kendaraan besar seperti bus diharapkan memutar melewati bukit bintang gunung kidul selain itu selalu berhatihati dan tetap fokus selama berkendara yogyakarta
149,Lava Bantal,"Wilayah DIY menawarkan sejumlah potensi wisata, terlebih pariwisata berbasis sungai. Salah satunya yang kini menjadi salah satu favorut wisatawan adalah Lava Bantal yang berada di Kecamatan Berbah, Kabupaten Sleman. Sesuai namanya, objek wisata ini menawarkan batuan yang diduga berasal dari lava pijar dari gunung api bawah laut yang mengering selama kurun waktu ratusan tahun lalu. Terhampar di Sungai Opak, batuan tersebut menjadi pemandangan unik yang mampu menyita perhatian para pelancong. Konon keberadaan Lava Bantal berkontribusi besar terhadap terbentuknya Pulau Jawa. Fenomena alam seperti yang terjadi di Lava Bantal ini sangat jarang terjadi. Di Pulau Jawa fenomena sejenis hanya bisa ditemukan di Karangsambung (Kebumen), Ciletuh (Jawa Barat), dan di Berbah (DIY). Dengan latar belakang sejarah geologi yang panjang, sejak 2 Oktober 2014 silam pemerintah telah menetapkan objek wisata ini sebagai geo heritage. Artinya, semua keunikan geologis yang ada di objek wisata tersebut tergolong sebagai objek yang dilindungi oleh pemerintah.","Budaya,Cagar Alam",Yogyakarta,"Rp5,000",4.4,budayacagar alam wilayah diy menawarkan sejumlah potensi wisata terlebih pariwisata berbasis sungai salah satunya yang kini menjadi salah satu favorut wisatawan adalah lava bantal yang berada di kecamatan berbah kabupaten sleman sesuai namanya objek wisata ini menawarkan batuan yang diduga berasal dari lava pijar dari gunung api bawah laut yang mengering selama kurun waktu ratusan tahun lalu terhampar di sungai opak batuan tersebut menjadi pemandangan unik yang mampu menyita perhatian para pelancong konon keberadaan lava bantal berkontribusi besar terhadap terbentuknya pulau jawa fenomena alam seperti yang terjadi di lava bantal ini sangat jarang terjadi di pulau jawa fenomena sejenis hanya bisa ditemukan di karangsambung kebumen ciletuh jawa barat dan di berbah diy dengan latar belakang sejarah geologi yang panjang sejak 2 oktober 2014 silam pemerintah telah menetapkan objek wisata ini sebagai geo heritage artinya semua keunikan geologis yang ada di objek wisata tersebut tergolong sebagai objek yang dilindungi oleh pemerintah yogyakarta
150,Ledok Sambi,"Desa wisata Ledok Sambi merupakan desa yang mempunyai nuansa alami asli Jogja, yang berlokasi dekat dengan Gunung Merapi atau berada di Jl. Kaliurang Km. 19,2 Padukuhan Sambi Desa Pakembinangun Kec. Pakem Kabupaten Sleman Daerah Istimewa Yogyakarta. Pemandangan alam yang indah dapat memberikan kesejukan, kesegaran dan ketentraman hati. Sepanjang mata memandang di Desa wisata ini anda akan disuguhkan bentangan luasnya persawahan yang alami dan asri dan juga pepohonan yang hijau nan rindang serta kejernihan air yang dimiliki wilayah Desa Wisata Ledok Sambi. Rumah-rumah Tradisional khas Jogja yang luas dijadikan sebagai tempat bermain sambil menikmati udara sejuk yang menenangkan hati jiwa dan pikiran.",Cagar Alam,Yogyakarta,Gratis,4.6,cagar alam desa wisata ledok sambi merupakan desa yang mempunyai nuansa alami asli jogja yang berlokasi dekat dengan gunung merapi atau berada di jl kaliurang km 192 padukuhan sambi desa pakembinangun kec pakem kabupaten sleman daerah istimewa yogyakarta pemandangan alam yang indah dapat memberikan kesejukan kesegaran dan ketentraman hati sepanjang mata memandang di desa wisata ini anda akan disuguhkan bentangan luasnya persawahan yang alami dan asri dan juga pepohonan yang hijau nan rindang serta kejernihan air yang dimiliki wilayah desa wisata ledok sambi rumahrumah tradisional khas jogja yang luas dijadikan sebagai tempat bermain sambil menikmati udara sejuk yang menenangkan hati jiwa dan pikiran yogyakarta
151,Museum Ullen Sentalu,"Mengunjungi Museum Ullen Sentalu memberikan pengalaman yang mendalam tentang kekayaan budaya Jawa. Para pengunjung dapat menikmati pameran seni yang indah, belajar tentang tradisi dan kehidupan Jawa, serta mendalami cerita-cerita sejarah dan legenda yang terkait dengan Jawa",Budaya,Yogyakarta,"Rp100,000",4.7,budaya mengunjungi museum ullen sentalu memberikan pengalaman yang mendalam tentang kekayaan budaya jawa para pengunjung dapat menikmati pameran seni yang indah belajar tentang tradisi dan kehidupan jawa serta mendalami ceritacerita sejarah dan legenda yang terkait dengan jawa yogyakarta
152,Pantai Baron,"Pantai Baron terletak di Gunungkidul, Yogyakarta, dan menawarkan pesona alam yang memikat. Dengan pasir putih yang halus, air laut yang jernih, dan pemandangan yang menakjubkan, pantai ini menjadi daya tarik bagi wisatawan lokal maupun internasional. Selain menikmati keindahan pantai, pengunjung juga dapat menjelajahi gua-gua yang berdekatan atau melihat kapal-kapal nelayan yang berlabuh di sepanjang pantai. Pantai Baron juga terkenal dengan ombaknya yang cukup tinggi, sehingga menjadi tempat yang ideal bagi para peselancar yang mencari tantangan. Keindahan alam, kegiatan menarik, dan budaya lokal yang kaya membuat Pantai Baron menjadi destinasi yang tidak boleh dilewatkan di Yogyakarta.","Bahari,Cagar Alam",Yogyakarta,"Rp10,000",4.4,baharicagar alam pantai baron terletak di gunungkidul yogyakarta dan menawarkan pesona alam yang memikat dengan pasir putih yang halus air laut yang jernih dan pemandangan yang menakjubkan pantai ini menjadi daya tarik bagi wisatawan lokal maupun internasional selain menikmati keindahan pantai pengunjung juga dapat menjelajahi guagua yang berdekatan atau melihat kapalkapal nelayan yang berlabuh di sepanjang pantai pantai baron juga terkenal dengan ombaknya yang cukup tinggi sehingga menjadi tempat yang ideal bagi para peselancar yang mencari tantangan keindahan alam kegiatan menarik dan budaya lokal yang kaya membuat pantai baron menjadi destinasi yang tidak boleh dilewatkan di yogyakarta yogyakarta
153,Pantai Drini,"Pantai Drini adalah sebuah pantai yang terletak di Gunungkidul, Yogyakarta. Pantai ini menawarkan keindahan alam yang memesona dengan pasir putihnya yang halus dan ombak yang tenang. Pemandangan pantai yang dihiasi dengan tebing-tebing karang menjadikan Pantai Drini sangat menarik bagi pengunjung. Selain itu, suasana pantai yang sejuk dan tenang membuatnya menjadi tempat yang ideal untuk bersantai dan menikmati keindahan alam yang indah.","Bahari,Cagar Alam",Yogyakarta,"Rp10,000",4.5,baharicagar alam pantai drini adalah sebuah pantai yang terletak di gunungkidul yogyakarta pantai ini menawarkan keindahan alam yang memesona dengan pasir putihnya yang halus dan ombak yang tenang pemandangan pantai yang dihiasi dengan tebingtebing karang menjadikan pantai drini sangat menarik bagi pengunjung selain itu suasana pantai yang sejuk dan tenang membuatnya menjadi tempat yang ideal untuk bersantai dan menikmati keindahan alam yang indah yogyakarta
